ID	Type	Nanog	Pou5f3	Sox19b
atac_L25801	typ_enh	0	0	1
atac_L39860	typ_enh	1	1	0
atac_L37563	typ_enh	1	0	0
atac_L21849	typ_enh	0	0	0
atac_P03931	typ_enh	0	0	0
atac_L00067	typ_enh	0	1	0
atac_L37927	typ_enh	1	0	0
atac_L03648	typ_enh	0	0	0
atac_L08736	typ_enh	1	0	1
atac_L00571	typ_enh	0	0	1
atac_L02603	typ_enh	0	1	2
atac_L14982	typ_enh	0	0	1
atac_L34829	typ_enh	0	1	0
atac_L10311	typ_enh	0	1	0
atac_L30982	typ_enh	1	0	0
atac_L20216	typ_enh	1	1	1
atac_L00150	typ_enh	0	0	0
atac_L25768	typ_enh	0	0	0
atac_L16562	typ_enh	0	0	1
atac_L26079	typ_enh	0	0	1
atac_L11425	typ_enh	1	1	0
atac_P06328	typ_enh	1	2	0
atac_L17676	typ_enh	1	1	3
atac_L26760	typ_enh	0	0	2
atac_L04922	typ_enh	0	0	1
atac_L20298	typ_enh	0	0	0
atac_L21134	typ_enh	1	0	0
atac_P02893	typ_enh	0	0	0
atac_L14570	typ_enh	1	1	0
atac_L18027	typ_enh	0	0	0
atac_L20877	typ_enh	0	0	0
atac_L34635	typ_enh	0	2	0
atac_L38948	typ_enh	1	0	0
atac_L07087	typ_enh	0	0	0
atac_L36227	typ_enh	0	0	0
atac_L25846	typ_enh	0	0	0
atac_P03156	typ_enh	0	0	0
atac_L02650	typ_enh	0	0	0
atac_P05878	typ_enh	2	1	1
atac_L15480	typ_enh	1	0	1
atac_P03505	typ_enh	0	0	1
atac_P03481	typ_enh	1	0	0
atac_L05516	typ_enh	1	1	0
atac_L39149	typ_enh	2	0	1
atac_L01249	typ_enh	1	0	1
atac_L40168	typ_enh	3	0	0
atac_L11875	typ_enh	1	0	0
atac_L02128	typ_enh	0	0	1
atac_L12132	typ_enh	1	1	0
atac_L38408	typ_enh	1	0	1
atac_L33910	typ_enh	0	0	1
atac_L13485	typ_enh	2	0	0
atac_L15037	typ_enh	0	0	2
atac_L13598	typ_enh	0	0	0
atac_L20304	typ_enh	1	0	0
atac_L02049	typ_enh	1	1	0
atac_L14602	typ_enh	1	0	1
atac_L40189	typ_enh	0	0	0
atac_L15927	typ_enh	1	0	1
atac_P04838	typ_enh	0	0	1
atac_L28114	typ_enh	1	0	1
atac_L25053	typ_enh	3	0	0
atac_P03474	typ_enh	0	0	1
atac_L31113	typ_enh	0	0	2
atac_L12985	typ_enh	0	0	0
atac_L02057	typ_enh	0	0	0
atac_L05022	typ_enh	2	1	1
atac_P00567	typ_enh	0	0	0
atac_L28311	typ_enh	0	0	0
atac_P02747	typ_enh	0	0	2
atac_L25336	typ_enh	0	0	1
atac_L16497	typ_enh	0	0	1
atac_L02350	typ_enh	0	0	0
atac_L20148	typ_enh	0	0	1
atac_L30638	typ_enh	1	1	0
atac_L18164	typ_enh	1	0	1
atac_P04510	typ_enh	1	0	0
atac_L01536	typ_enh	1	0	0
atac_L29005	typ_enh	0	0	0
atac_L26473	typ_enh	1	0	0
atac_P06915	typ_enh	0	1	1
atac_L07522	typ_enh	2	0	0
atac_L13840	typ_enh	2	0	1
atac_L06641	typ_enh	0	0	1
atac_L19521	typ_enh	0	0	1
atac_L20487	typ_enh	2	0	0
atac_L11901	typ_enh	3	0	0
atac_L11533	typ_enh	1	1	0
atac_L06657	typ_enh	0	0	0
atac_L36997	typ_enh	3	2	0
atac_L16824	typ_enh	0	0	1
atac_L35163	typ_enh	0	0	0
atac_L15068	typ_enh	1	2	2
atac_L19193	typ_enh	1	0	1
atac_L36669	typ_enh	0	0	0
atac_L22273	typ_enh	0	0	0
atac_L13450	typ_enh	0	0	0
atac_L17600	typ_enh	1	0	0
atac_L39020	typ_enh	0	0	2
atac_L27844	typ_enh	2	0	0
atac_L17675	typ_enh	0	0	0
atac_L12724	typ_enh	0	0	1
atac_L09251	typ_enh	1	0	1
atac_L30969	typ_enh	0	0	1
atac_L37667	typ_enh	0	0	0
atac_L09258	typ_enh	1	0	1
atac_L39206	typ_enh	0	0	0
atac_P00647	typ_enh	2	0	0
atac_L28333	typ_enh	0	1	0
atac_L17619	typ_enh	2	0	1
atac_L17130	typ_enh	0	0	1
atac_L13293	typ_enh	1	1	0
atac_L28334	typ_enh	1	1	0
atac_L06785	typ_enh	0	0	1
atac_L03850	typ_enh	0	0	1
atac_P00654	typ_enh	0	0	1
atac_L16542	typ_enh	0	0	0
atac_L06443	typ_enh	0	0	0
atac_L01446	typ_enh	1	0	0
atac_L27416	typ_enh	0	1	0
atac_L20554	typ_enh	0	0	0
atac_L32871	typ_enh	0	0	0
atac_L30231	typ_enh	1	0	2
atac_P06567	typ_enh	0	1	0
atac_L24694	typ_enh	1	0	0
atac_L05071	typ_enh	0	0	0
atac_P04554	typ_enh	0	0	0
atac_P06902	typ_enh	0	0	1
atac_L09866	typ_enh	0	0	0
atac_L38075	typ_enh	0	0	0
atac_P04579	typ_enh	1	0	0
atac_L15902	typ_enh	1	0	1
atac_P01368	typ_enh	1	1	1
atac_L20420	typ_enh	1	1	0
atac_L06873	typ_enh	2	2	0
atac_L23667	typ_enh	0	0	0
atac_L39922	typ_enh	0	0	0
atac_L27916	typ_enh	0	0	0
atac_L40133	typ_enh	1	0	0
atac_L05697	typ_enh	1	0	1
atac_L21056	typ_enh	0	0	0
atac_L23878	typ_enh	0	0	0
atac_L02325	typ_enh	3	0	0
atac_L08253	typ_enh	0	0	0
atac_L00575	typ_enh	0	0	1
atac_L06919	typ_enh	0	0	0
atac_L37117	typ_enh	0	0	0
atac_L22436	typ_enh	0	2	1
atac_L31089	typ_enh	1	1	2
atac_L39001	typ_enh	1	0	0
atac_L02706	typ_enh	0	1	2
atac_L28729	typ_enh	0	0	0
atac_L32857	typ_enh	0	0	0
atac_P02973	typ_enh	0	0	2
atac_L13467	typ_enh	2	0	1
atac_L23587	typ_enh	1	1	0
atac_L21119	typ_enh	0	0	0
atac_L07297	typ_enh	0	0	1
atac_L31044	typ_enh	1	0	1
atac_L05226	typ_enh	0	0	2
atac_L17554	typ_enh	0	0	0
atac_L01867	typ_enh	0	0	0
atac_P06615	typ_enh	0	0	2
atac_L34970	typ_enh	0	0	0
atac_L17381	typ_enh	2	1	2
atac_L34235	typ_enh	0	0	2
atac_L17620	typ_enh	0	0	0
atac_L25847	typ_enh	0	0	0
atac_L24231	typ_enh	0	0	0
atac_L01605	typ_enh	1	0	0
atac_L13511	typ_enh	1	1	0
atac_L15971	typ_enh	1	2	0
atac_L23884	typ_enh	0	0	0
atac_L34148	typ_enh	0	0	0
atac_L06501	typ_enh	1	0	0
atac_L12834	typ_enh	0	0	0
atac_P07172	typ_enh	1	0	0
atac_L28876	typ_enh	0	0	0
atac_L17643	typ_enh	0	0	0
atac_L27246	typ_enh	0	0	0
atac_L24724	typ_enh	1	0	0
atac_L03369	typ_enh	0	0	0
atac_L14327	typ_enh	0	0	0
atac_L00203	typ_enh	3	0	1
atac_L20297	typ_enh	0	1	0
atac_L15900	typ_enh	0	0	1
atac_L03712	typ_enh	1	0	1
atac_P04256	typ_enh	0	0	1
atac_L20734	typ_enh	1	0	0
atac_L18772	typ_enh	0	1	0
atac_L18211	typ_enh	2	0	1
atac_L02947	typ_enh	1	0	0
atac_L39112	typ_enh	1	0	0
atac_L30785	typ_enh	0	2	0
atac_L36333	typ_enh	1	0	0
atac_L37318	typ_enh	2	3	2
atac_L13171	typ_enh	1	0	0
atac_L03036	typ_enh	0	0	0
atac_L06707	typ_enh	0	0	0
atac_L13363	typ_enh	0	0	1
atac_L13531	typ_enh	0	0	1
atac_L22734	typ_enh	0	0	1
atac_L22151	typ_enh	1	0	0
atac_P05941	typ_enh	1	0	0
atac_L09555	typ_enh	0	0	0
atac_L35134	typ_enh	0	0	1
atac_L29266	typ_enh	0	0	3
atac_L18038	typ_enh	0	0	0
atac_L03220	typ_enh	1	1	0
atac_P05960	typ_enh	0	0	0
atac_P06790	typ_enh	0	0	1
atac_L08746	typ_enh	1	1	0
atac_L29543	typ_enh	2	2	0
atac_L23642	typ_enh	2	0	1
atac_L39940	typ_enh	0	1	1
atac_L09808	typ_enh	0	0	1
atac_L39640	typ_enh	0	0	0
atac_L02314	typ_enh	0	1	1
atac_L32696	typ_enh	2	0	1
atac_L30804	typ_enh	1	0	2
atac_L22592	typ_enh	1	0	0
atac_L14592	typ_enh	0	1	0
atac_L06668	typ_enh	1	0	0
atac_L20437	typ_enh	0	0	1
atac_L01610	typ_enh	2	0	2
atac_L24911	typ_enh	2	3	0
atac_L40134	typ_enh	0	2	1
atac_L30551	typ_enh	0	0	0
atac_L03561	typ_enh	0	0	0
atac_L00668	typ_enh	2	0	0
atac_L30135	typ_enh	0	0	0
atac_L34555	typ_enh	1	1	1
atac_L29605	typ_enh	1	0	1
atac_L05291	typ_enh	1	0	0
atac_L09913	typ_enh	1	0	0
atac_P04374	typ_enh	1	0	0
atac_L04331	typ_enh	0	0	0
atac_L39073	typ_enh	0	0	0
atac_L36975	typ_enh	0	0	0
atac_L13375	typ_enh	1	2	0
atac_L11523	typ_enh	0	0	1
atac_L39920	typ_enh	0	0	0
atac_P00006	typ_enh	0	0	0
atac_L30796	typ_enh	0	0	0
atac_L32320	typ_enh	1	1	1
atac_L06841	typ_enh	2	2	1
atac_L30373	typ_enh	1	1	0
atac_L06566	typ_enh	0	0	0
atac_L26215	typ_enh	0	0	1
atac_L24971	typ_enh	0	0	0
atac_L02761	typ_enh	0	1	1
atac_P01714	typ_enh	0	0	0
atac_L32697	typ_enh	1	0	0
atac_L29652	typ_enh	0	1	0
atac_L37284	typ_enh	1	0	1
atac_L11697	typ_enh	2	1	1
atac_L18292	typ_enh	0	0	0
atac_L37118	typ_enh	0	0	0
atac_L29587	typ_enh	1	1	0
atac_L16908	typ_enh	1	1	0
atac_L10197	typ_enh	0	0	0
atac_L13312	typ_enh	2	1	2
atac_L33404	typ_enh	1	0	1
atac_P03169	typ_enh	0	0	1
atac_L38295	typ_enh	0	0	0
atac_L27960	typ_enh	1	0	1
atac_L41113	typ_enh	1	1	0
atac_P01686	typ_enh	0	2	1
atac_L27603	typ_enh	0	0	0
atac_L41117	typ_enh	2	0	0
atac_L03858	typ_enh	0	1	0
atac_P05745	typ_enh	1	0	1
atac_L38234	typ_enh	1	0	0
atac_L16392	typ_enh	0	0	1
atac_L11391	typ_enh	0	0	1
atac_L34556	typ_enh	1	2	0
atac_L17934	typ_enh	0	0	2
atac_L24013	typ_enh	0	0	0
atac_L14329	typ_enh	0	1	1
atac_L37663	typ_enh	0	0	0
atac_L07374	typ_enh	0	0	1
atac_L13161	typ_enh	0	0	1
atac_L30883	typ_enh	0	0	0
atac_L28157	typ_enh	0	0	0
atac_L29874	typ_enh	0	0	0
atac_L30880	typ_enh	0	0	1
atac_P07242	typ_enh	0	0	0
atac_L10808	typ_enh	1	0	1
atac_P05328	typ_enh	1	0	0
atac_L11974	typ_enh	0	0	0
atac_L21497	typ_enh	0	0	0
atac_L02856	typ_enh	0	0	0
atac_P05277	typ_enh	4	2	0
atac_P05643	typ_enh	1	0	0
atac_L25853	typ_enh	0	1	0
atac_L37074	typ_enh	1	0	0
atac_P00404	typ_enh	0	0	0
atac_L14612	typ_enh	1	0	0
atac_L09737	typ_enh	0	1	0
atac_L37073	typ_enh	1	0	0
atac_L28112	typ_enh	0	0	0
atac_L15093	typ_enh	1	0	0
atac_L29518	typ_enh	1	0	0
atac_P02775	typ_enh	1	1	1
atac_L36487	typ_enh	0	0	0
atac_L04381	typ_enh	1	0	1
atac_L30122	typ_enh	0	0	2
atac_P02812	typ_enh	0	0	1
atac_L37612	typ_enh	0	0	1
atac_L10952	typ_enh	1	0	0
atac_L29907	typ_enh	0	0	1
atac_L29703	typ_enh	0	0	0
atac_L38908	typ_enh	0	1	0
atac_L40798	typ_enh	0	0	0
atac_L34650	typ_enh	0	0	0
atac_L36985	typ_enh	0	0	0
atac_L30226	typ_enh	0	1	0
atac_L29546	typ_enh	1	0	0
atac_L29976	typ_enh	0	0	0
atac_L32721	typ_enh	1	2	1
atac_L29679	typ_enh	4	1	0
atac_L23301	typ_enh	2	2	0
atac_L29912	typ_enh	0	0	0
atac_L31602	typ_enh	0	0	0
atac_L38294	typ_enh	0	0	0
atac_L36322	typ_enh	0	2	0
atac_L22229	typ_enh	0	0	0
atac_L36320	typ_enh	1	1	0
atac_P05298	typ_enh	0	1	1
atac_L10904	k4me2_enh	0	0	0
atac_L10905	k4me2_enh	0	0	0
atac_L10903	k4me2_enh	0	0	0
atac_L27008	k4me2_enh	1	1	0
atac_L34176	k4me2_enh	1	0	3
atac_L39128	k4me2_enh	1	0	1
atac_L22853	k4me2_enh	1	2	2
atac_L18691	k4me2_enh	1	3	2
atac_L39411	k4me2_enh	1	0	1
atac_L36623	k4me2_enh	2	1	0
atac_L38045	k4me2_enh	0	0	2
atac_L28982	k4me2_enh	0	1	0
atac_L27013	k4me2_enh	0	0	0
atac_L31485	k4me2_enh	0	0	0
atac_L03254	k4me2_enh	1	0	0
atac_L09942	k4me2_enh	1	3	1
atac_L10847	k4me2_enh	1	1	0
atac_L20924	k4me2_enh	1	0	1
atac_L39539	k4me2_enh	0	0	0
atac_L16610	k4me2_enh	0	0	0
atac_L16608	k4me2_enh	0	0	0
atac_L16609	k4me2_enh	0	0	0
atac_L37743	k4me2_enh	0	0	0
atac_L29077	k4me2_enh	2	0	0
atac_L13794	k4me2_enh	0	0	0
atac_L31682	k4me2_enh	0	0	0
atac_P02063	k4me2_enh	0	0	0
atac_L15564	k4me2_enh	1	0	0
atac_L07800	k4me2_enh	0	0	0
atac_L13793	k4me2_enh	1	2	2
atac_L23266	k4me2_enh	0	0	2
atac_L40461	k4me2_enh	0	0	0
atac_L28068	k4me2_enh	1	0	1
atac_L21543	k4me2_enh	2	1	0
atac_L18897	k4me2_enh	1	1	0
atac_L39540	k4me2_enh	0	0	0
atac_L39541	k4me2_enh	0	0	0
atac_L03427	k4me2_enh	0	0	1
atac_P00289	k4me2_enh	1	0	0
atac_L27003	k4me2_enh	0	0	0
atac_L11100	k4me2_enh	0	0	0
atac_L06367	k4me2_enh	0	0	0
atac_L10268	k4me2_enh	0	0	0
atac_L08962	k4me2_enh	0	0	0
atac_L15413	k4me2_enh	0	0	0
atac_L21542	k4me2_enh	0	0	0
atac_L26893	k4me2_enh	2	0	0
atac_L04799	k4me2_enh	1	1	0
atac_L00631	k4me2_enh	2	1	0
atac_P01546	k4me2_enh	0	0	0
atac_P00288	k4me2_enh	0	0	0
atac_L26988	k4me2_enh	0	0	0
atac_L23421	k4me2_enh	0	2	0
atac_L21766	k4me2_enh	0	0	0
atac_L34089	k4me2_enh	0	0	0
atac_L14177	k4me2_enh	1	0	0
atac_L27766	k4me2_enh	1	0	2
atac_L24149	k4me2_enh	0	0	1
atac_P05879	k4me2_enh	0	0	0
atac_L30949	k4me2_enh	0	0	0
atac_L15562	k4me2_enh	0	0	0
atac_L39178	k4me2_enh	0	1	0
atac_L25441	k4me2_enh	0	0	0
atac_L03656	k4me2_enh	0	0	0
atac_L12572	k4me2_enh	0	0	0
atac_L15867	k4me2_enh	0	0	1
atac_L12037	k4me2_enh	1	1	0
atac_L24682	k4me2_enh	0	0	0
atac_L05034	k4me2_enh	0	1	0
atac_L40456	k4me2_enh	1	0	1
atac_L35629	k4me2_enh	0	0	2
atac_P05980	k4me2_enh	0	0	0
atac_L15730	k4me2_enh	0	0	0
atac_L20754	k4me2_enh	0	0	0
atac_L15268	k4me2_enh	0	1	1
atac_L35628	k4me2_enh	0	0	0
atac_L12036	k4me2_enh	1	0	0
atac_P02713	k4me2_enh	0	0	1
atac_P06245	k4me2_enh	0	0	1
atac_L10171	k4me2_enh	0	1	0
atac_L18916	k4me2_enh	0	0	0
atac_L12358	k4me2_enh	0	0	1
atac_L31338	k4me2_enh	0	0	0
atac_L11071	k4me2_enh	0	1	0
atac_L31264	k4me2_enh	1	0	0
atac_L10619	k4me2_enh	0	0	0
atac_L16105	k4me2_enh	0	0	0
atac_L21607	k4me2_enh	0	0	0
atac_L04680	k4me2_enh	1	1	0
atac_L25631	k4me2_enh	0	0	0
atac_L16212	k4me2_enh	0	1	1
atac_L17063	k4me2_enh	0	0	0
atac_L00322	k4me2_enh	1	2	1
atac_L28396	k4me2_enh	0	0	0
atac_L25632	k4me2_enh	1	2	0
atac_L27681	k4me2_enh	1	0	0
atac_L28395	k4me2_enh	2	2	0
atac_L13693	k4me2_enh	0	0	0
atac_L36845	k4me2_enh	0	0	1
atac_L14376	k4me2_enh	0	0	0
atac_L22880	k4me2_enh	0	0	0
atac_L12571	k4me2_enh	1	1	0
atac_L07730	k4me2_enh	3	1	1
atac_L14043	k4me2_enh	0	0	0
atac_L35640	k4me2_enh	0	1	1
atac_L37939	k4me2_enh	0	0	0
atac_P04500	k4me2_enh	0	0	1
atac_L01074	k4me2_enh	0	0	0
atac_L27386	k4me2_enh	0	0	0
atac_L20986	k4me2_enh	1	0	0
atac_L09713	k4me2_enh	1	0	0
atac_L24795	k4me2_enh	0	1	0
atac_L11616	k4me2_enh	0	0	1
atac_L38675	k4me2_enh	0	0	0
atac_L12578	k4me2_enh	1	0	0
atac_L28100	k4me2_enh	0	0	0
atac_L08508	k4me2_enh	0	0	0
atac_L06529	k4me2_enh	0	0	0
atac_P06051	k4me2_enh	0	0	0
atac_L08507	k4me2_enh	0	0	0
atac_L20582	k4me2_enh	2	2	1
atac_L28913	k4me2_enh	0	0	1
atac_L20704	k4me2_enh	0	0	0
atac_L12225	k4me2_enh	0	0	0
atac_L21558	k4me2_enh	0	0	0
atac_L10783	k4me2_enh	0	0	0
atac_L24305	k4me2_enh	0	0	1
atac_L32450	k4me2_enh	1	1	0
atac_L31421	k4me2_enh	0	0	1
atac_L22488	k4me2_enh	0	0	0
atac_L32260	k4me2_enh	0	0	0
atac_L33627	k4me2_enh	0	1	1
atac_L37940	k4me2_enh	0	0	0
atac_L33480	k4me2_enh	0	0	0
atac_L12433	k4me2_enh	1	0	0
atac_L36844	k4me2_enh	0	2	0
atac_P00726	k4me2_enh	0	1	1
atac_L10927	k4me2_enh	0	0	0
atac_P02866	k4me2_enh	0	0	0
atac_L08460	k4me2_enh	0	0	1
atac_P05230	k4me2_enh	0	0	0
atac_L09456	k4me2_enh	0	0	0
atac_L22382	k4me2_enh	0	0	0
atac_L08215	k4me2_enh	0	0	0
atac_P01799	k4me2_enh	2	0	1
atac_L14786	k4me2_enh	1	0	0
atac_L06530	k4me2_enh	1	2	0
atac_L15300	k4me2_enh	1	0	0
atac_L07501	k4me2_enh	0	0	1
atac_L27405	k4me2_enh	0	0	0
atac_L32259	k4me2_enh	0	0	2
atac_L22380	k4me2_enh	0	0	1
atac_L00336	k4me2_enh	0	0	0
atac_L07500	k4me2_enh	0	1	2
atac_L34077	k4me2_enh	0	0	0
atac_L19507	k4me2_enh	0	0	0
atac_L38945	k4me2_enh	0	0	0
atac_L10491	k4me2_enh	2	0	1
atac_L01781	k4me2_enh	0	0	0
atac_L36258	k4me2_enh	0	0	0
atac_L25438	k4me2_enh	0	0	0
atac_L13040	k4me2_enh	0	0	0
atac_L02060	k4me2_enh	0	0	0
atac_L20037	k4me2_enh	0	0	0
atac_L01234	k4me2_enh	0	1	0
atac_L23430	k4me2_enh	0	0	0
atac_L07232	k4me2_enh	0	0	1
atac_L21669	k4me2_enh	1	2	0
atac_L37705	k4me2_enh	0	0	0
atac_L11025	k4me2_enh	0	0	0
atac_L07353	k4me2_enh	0	0	0
atac_L28189	k4me2_enh	2	2	1
atac_L03376	k4me2_enh	0	0	1
atac_L24255	k4me2_enh	0	0	1
atac_L01777	k4me2_enh	1	2	1
atac_P01909	k4me2_enh	0	0	0
atac_L24413	k4me2_enh	0	0	0
atac_L02294	k4me2_enh	1	0	1
atac_L26086	k4me2_enh	0	0	0
atac_P01531	k4me2_enh	0	0	1
atac_P04197	k4me2_enh	0	0	1
atac_L38093	k4me2_enh	0	0	0
atac_L02575	k4me2_enh	0	0	0
atac_L25510	k4me2_enh	0	0	0
atac_L03522	k4me2_enh	1	2	0
atac_L02295	k4me2_enh	0	0	1
atac_L09012	k4me2_enh	0	0	2
atac_L12526	k4me2_enh	1	0	0
atac_L12330	k4me2_enh	0	0	0
atac_L06184	k4me2_enh	0	0	0
atac_L01780	k4me2_enh	0	0	1
atac_L33739	k4me2_enh	0	0	0
atac_L35315	k4me2_enh	0	0	0
atac_P00994	k4me2_enh	1	0	1
atac_L39664	k4me2_enh	2	0	0
atac_L07827	k4me2_enh	0	0	0
atac_P03958	k4me2_enh	0	1	0
atac_L16305	k4me2_enh	0	0	0
atac_L29141	k4me2_enh	0	0	0
atac_L14909	k4me2_enh	1	2	0
atac_L17441	k4me2_enh	0	0	0
atac_L09013	k4me2_enh	0	0	0
atac_L17262	k4me2_enh	1	1	0
atac_L06066	k4me2_enh	2	0	0
atac_L11858	k4me2_enh	0	0	0
atac_L02038	k4me2_enh	0	0	0
atac_L37840	k4me2_enh	0	0	0
atac_L15527	k4me2_enh	0	0	0
atac_L39591	k4me2_enh	0	0	0
atac_L38005	k4me2_enh	0	0	0
atac_L21670	k4me2_enh	0	0	1
atac_L39590	k4me2_enh	1	0	2
atac_L19369	k4me2_enh	0	0	0
atac_L13129	k4me2_enh	0	0	1
atac_L38029	k4me2_enh	0	0	0
atac_L11415	k4me2_enh	0	0	1
atac_L18943	k4me2_enh	0	0	0
atac_L06067	k4me2_enh	0	0	0
atac_L23949	k4me2_enh	0	1	0
atac_P01573	k4me2_enh	0	0	0
atac_L06531	k4me2_enh	0	0	0
atac_L02394	k4me2_enh	1	0	1
atac_P01781	k4me2_enh	0	0	0
atac_L15173	k4me2_enh	0	0	0
atac_L06965	k4me2_enh	2	1	1
atac_L19907	k4me2_enh	0	0	0
atac_L20277	k4me2_enh	1	0	0
atac_P03357	k4me2_enh	1	0	0
atac_L18192	k4me2_enh	1	1	1
atac_L11021	k4me2_enh	2	0	1
atac_L20679	k4me2_enh	0	0	0
atac_L00804	k4me2_enh	1	0	0
atac_L07807	k4me2_enh	0	1	0
atac_L34246	k4me2_enh	1	0	0
atac_L09464	k4me2_enh	1	0	0
atac_P03186	k4me2_enh	0	0	0
atac_L07394	k4me2_enh	0	0	0
atac_L16873	k4me2_enh	0	0	1
atac_L18654	k4me2_enh	0	0	0
atac_L21661	k4me2_enh	0	0	0
atac_P05038	k4me2_enh	0	0	1
atac_L21769	k4me2_enh	0	0	0
atac_L16101	k4me2_enh	2	1	0
atac_L03536	k4me2_enh	0	1	2
atac_L10775	k4me2_enh	0	0	0
atac_L29028	k4me2_enh	1	0	0
atac_L22819	k4me2_enh	0	1	0
atac_L20337	k4me2_enh	0	0	0
atac_P06163	k4me2_enh	0	0	0
atac_L33838	k4me2_enh	0	1	0
atac_L41192	k4me2_enh	1	0	0
atac_P02065	k4me2_enh	0	0	0
atac_L10436	k4me2_enh	0	0	0
atac_L12694	k4me2_enh	1	0	0
atac_L21605	k4me2_enh	0	0	0
atac_L08661	k4me2_enh	0	1	0
atac_L14443	k4me2_enh	0	0	0
atac_L39900	k4me2_enh	0	0	0
atac_L04995	k4me2_enh	0	0	0
atac_P04815	k4me2_enh	0	0	0
atac_L18756	k4me2_enh	0	1	0
atac_L31270	k4me2_enh	0	0	0
atac_L26355	k4me2_enh	0	0	0
atac_L15831	k4me2_enh	1	0	0
atac_L06434	k4me2_enh	0	0	0
atac_L10551	k4me2_enh	1	0	0
atac_L26552	k4me2_enh	0	0	0
atac_L21390	k4me2_enh	0	0	0
atac_L41193	k4me2_enh	0	0	0
atac_L02222	k4me2_enh	2	1	0
atac_L26553	k4me2_enh	1	0	1
atac_L31546	k4me2_enh	0	0	1
atac_L24235	k4me2_enh	0	0	0
atac_L20175	k4me2_enh	0	1	0
atac_L41194	k4me2_enh	1	1	1
atac_L17782	k4me2_enh	0	0	1
atac_L14613	k4me2_enh	0	0	1
atac_L08907	k4me2_enh	2	1	1
atac_L15764	k4me2_enh	0	0	1
atac_P00637	k4me2_enh	1	0	0
atac_P02081	k4me2_enh	0	0	0
atac_P06587	k4me2_enh	0	0	0
atac_L21746	k4me2_enh	0	1	1
atac_L00702	k4me2_enh	0	0	1
atac_L12591	k4me2_enh	2	0	0
atac_L20443	k4me2_enh	1	0	0
atac_L15832	k4me2_enh	0	0	0
atac_L05317	k4me2_enh	1	1	0
atac_L22827	k4me2_enh	0	0	0
atac_L25236	k4me2_enh	0	0	0
atac_L27049	k4me2_enh	0	0	0
atac_P06586	k4me2_enh	1	0	0
atac_L39677	k4me2_enh	0	1	1
atac_P03578	k4me2_enh	1	0	0
atac_P05563	k4me2_enh	0	0	0
atac_L26562	k4me2_enh	0	0	0
atac_L20179	k4me2_enh	0	0	0
atac_P03037	k4me2_enh	0	0	0
atac_P00068	k4me2_enh	0	0	1
atac_L34927	k4me2_enh	1	0	1
atac_L16177	k4me2_enh	0	0	0
atac_L40452	k4me2_enh	1	1	0
atac_L04519	k4me2_enh	1	0	0
atac_L08803	k4me2_enh	1	0	0
atac_L06099	k4me2_enh	0	0	1
atac_L35631	k4me2_enh	0	0	1
atac_L24665	k4me2_enh	1	0	0
atac_L21201	k4me2_enh	0	0	1
atac_L22929	k4me2_enh	0	0	0
atac_L39453	k4me2_enh	0	0	0
atac_L34928	k4me2_enh	0	0	0
atac_L00450	k4me2_enh	1	0	2
atac_L15511	k4me2_enh	1	0	0
atac_L18638	k4me2_enh	0	0	0
atac_L26256	k4me2_enh	0	0	0
atac_L28182	k4me2_enh	1	1	0
atac_L18609	k4me2_enh	0	0	0
atac_L20452	k4me2_enh	0	0	1
atac_L37994	k4me2_enh	0	0	0
atac_L05371	k4me2_enh	2	1	0
atac_L31119	k4me2_enh	1	1	0
atac_L29448	k4me2_enh	1	0	0
atac_L31203	k4me2_enh	0	0	0
atac_L06417	k4me2_enh	0	0	0
atac_L23084	k4me2_enh	1	1	0
atac_L24224	k4me2_enh	0	0	0
atac_L12263	k4me2_enh	1	0	0
atac_L40437	k4me2_enh	0	0	0
atac_L21170	k4me2_enh	0	0	0
atac_L02956	k4me2_enh	0	0	0
atac_L31406	k4me2_enh	0	0	0
atac_L10984	k4me2_enh	0	0	0
atac_L32129	k4me2_enh	1	0	1
atac_L02018	k4me2_enh	0	0	0
atac_L27149	k4me2_enh	0	0	0
atac_L20390	k4me2_enh	1	0	1
atac_L35478	k4me2_enh	0	0	0
atac_L30948	k4me2_enh	0	0	0
atac_P02972	k4me2_enh	1	0	0
atac_L18931	k4me2_enh	0	0	1
atac_L03766	k4me2_enh	1	1	1
atac_L16114	k4me2_enh	1	0	0
atac_L24669	k4me2_enh	0	0	0
atac_L35978	k4me2_enh	0	0	0
atac_L31120	k4me2_enh	0	0	1
atac_L19640	k4me2_enh	0	0	0
atac_L29655	k4me2_enh	1	1	0
atac_L35381	k4me2_enh	0	0	0
atac_L05712	k4me2_enh	0	0	0
atac_L30479	k4me2_enh	1	2	0
atac_P02320	k4me2_enh	0	0	0
atac_L16175	k4me2_enh	0	0	0
atac_L22527	k4me2_enh	0	1	0
atac_L21826	k4me2_enh	0	0	0
atac_L31296	k4me2_enh	0	0	0
atac_L34999	k4me2_enh	0	0	0
atac_L22239	k4me2_enh	0	0	1
atac_L01707	k4me2_enh	0	0	1
atac_L06108	k4me2_enh	0	0	0
atac_L21531	k4me2_enh	0	0	0
atac_L16487	k4me2_enh	0	0	0
atac_L14640	k4me2_enh	1	1	1
atac_L15658	k4me2_enh	0	0	0
atac_P06197	k4me2_enh	0	0	0
atac_L11092	k4me2_enh	0	0	0
atac_L25110	k4me2_enh	1	0	0
atac_L04643	k4me2_enh	0	0	0
