chr	start	end	name	category	strand	gene	1k_k4me1_1_center	1k_k4me1_2_center	1k_k4me1_3_center	1k_k4me1_4_center	1k_k4me2_1_center	1k_k4me3_1_center	1k_k9ac_1_center	1k_k9ac_2_center	1k_k27ac_1_center	1k_k27ac_2_center	1k_k56ac_1_center	1k_k64ac_1_center	1k_k64ac_2_center	1k_k122ac_1_center	1k_h4k16ac_1_center	1k_h4k16ac_2_center	1k_igg_1_center	1k_igg_2_center	shield_k4me1_1_center	shield_k4me1_2_center	shield_k4me2_1_center	shield_k4me2_2_center	shield_k4me3_1_center	shield_k4me3_2_center	shield_k4me3_3_center	shield_igg_1_center	shield_igg_2_center	1k_k4me1_1_left	1k_k4me1_2_left	1k_k4me1_3_left	1k_k4me1_4_left	1k_k4me2_1_left	1k_k4me3_1_left	1k_k9ac_1_left	1k_k9ac_2_left	1k_k27ac_1_left	1k_k27ac_2_left	1k_k56ac_1_left	1k_k64ac_1_left	1k_k64ac_2_left	1k_k122ac_1_left	1k_h4k16ac_1_left	1k_h4k16ac_2_left	1k_igg_1_left	1k_igg_2_left	shield_k4me1_1_left	shield_k4me1_2_left	shield_k4me2_1_left	shield_k4me2_2_left	shield_k4me3_1_left	shield_k4me3_2_left	shield_k4me3_3_left	shield_igg_1_left	shield_igg_2_left	1k_k4me1_1_right	1k_k4me1_2_right	1k_k4me1_3_right	1k_k4me1_4_right	1k_k4me2_1_right	1k_k4me3_1_right	1k_k9ac_1_right	1k_k9ac_2_right	1k_k27ac_1_right	1k_k27ac_2_right	1k_k56ac_1_right	1k_k64ac_1_right	1k_k64ac_2_right	1k_k122ac_1_right	1k_h4k16ac_1_right	1k_h4k16ac_2_right	1k_igg_1_right	1k_igg_2_right	shield_k4me1_1_right	shield_k4me1_2_right	shield_k4me2_1_right	shield_k4me2_2_right	shield_k4me3_1_right	shield_k4me3_2_right	shield_k4me3_3_right	shield_igg_1_right	shield_igg_2_right
chr4	454586	454679	atac_L28363	dist	.	.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0
chr4	460195	460275	atac_L28364	prox	.	.	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	3	0	1	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	2	0	0	1	1	0	2	6	0	0	0	0	0	2	0	2	0	4	1	0	0	1	0	2	0	0
chr4	504330	504410	atac_L28365	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	3	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	1	0	0
chr4	519278	519398	atac_L28366	dist	.	.	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	1	0	0	5	0	0	2	1	0	3	0	0	2	0	3	0	1	0	0	2	1	2
chr4	554351	554436	atac_L28367	prox	.	.	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	12	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	5	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
chr4	589070	589201	atac_L28368	dist	.	.	0	1	0	0	0	0	3	0	3	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	6	2	1	0	0	0	1	2	0	0	1	0	0	1	0	0	1	2	1	0	5	0	0	0	1	3	0	2	0	0	2	0	0	0	1	1	0	3	1	0	0	1	0	1	0	3
chr4	589330	589526	atac_L28369	dist	.	.	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	2	0	2	0	0	0	1	5	0	7	2	1	1	0	1	2	3	1	1	3	0	0	0	1	0	1	2	2	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
chr4	596612	596690	atac_L28370	dist	.	.	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	3	1	2	1	2	1	0	0	0	0	2	0	0	0	1	1	0	1	0	1	4	1	3	1	3	0	0	0	1	0	0	5	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0
chr4	624544	624625	atac_L28371	dist	.	.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	0	0	0	2	0	0	0	2	1	0	0	0	0	1	1	0	0	2	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr4	646042	646211	atac_L28372	prom_cage	+	ENSDART00000171138	1	3	0	0	0	0	3	0	6	2	0	1	1	0	3	1	1	0	0	0	1	1	0	0	0	0	0	2	7	0	0	2	1	10	0	19	2	0	6	3	1	6	1	1	0	2	1	2	1	0	1	2	0	0	3	5	0	0	1	1	5	0	9	6	0	2	1	0	5	0	1	0	0	3	1	6	2	2	2	0	0
chr4	674898	675107	atac_L28373	dist	.	.	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	5	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	4	0	3	0	4	0	0	1	0	0	0	6	1	0	0	1	0	4	0	0	0	1	2	0	0	0	0	0	0	3
chr4	686468	686603	atac_L28374	prox	.	.	0	2	0	0	1	0	1	0	4	2	1	0	0	0	0	1	0	0	2	0	0	4	0	0	0	2	0	2	7	1	0	5	0	5	1	8	1	0	2	0	1	4	3	0	0	4	9	2	21	0	0	0	2	0	1	3	0	1	1	1	4	0	6	2	1	1	0	1	4	2	0	0	2	3	2	3	0	0	1	0	1
chr4	703036	703158	atac_L28375	prox	.	.	1	2	0	0	1	0	1	2	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	11	1	0	2	0	1	3	2	2	0	1	3	0	1	0	0	1	0	0	4	8	0	0	3	2	0	1	23	2	0	1	3	0	4	2	0	0	8	2	1	4	0	0	3	0	1
chr4	703369	703500	atac_L28376	prox	.	.	0	2	0	0	0	1	0	0	7	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	5	0	0	3	1	1	2	11	3	0	1	1	0	2	1	1	0	4	2	1	3	0	0	3	0	1	2	4	0	0	1	1	1	0	23	0	0	2	1	0	3	2	1	0	6	1	0	3	0	0	1	0	0
chr4	717795	717888	atac_L28377	dist	.	.	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	4	7	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	13	1	3	2	0	0	4	1	0	0	17	24	0	0	0	0	1	0	4	0	1	0	0	1	0	1	0	5	1	1	0	1	0	2	0	2	1	12	9	0	0	0	0	2	0	1
chr4	722296	722499	atac_P05137	prox	.	.	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	2	1	1	0	1	3	0	0	0	0	1	0	1	1	0	0	0	1	1	2	0	4	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	1
chr4	724012	724089	atac_L28378	dist	.	.	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	3	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	2	0	3	0	2	0	0	1	0	0	1	0	1
chr4	747131	747279	atac_L28379	prox	.	.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	4	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	2	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
chr4	751306	751420	atac_L28380	prox	.	.	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2	1	1	0	0	0	0	1	1	1	0	2	3	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	1
chr4	751507	751625	atac_L28381	prox	.	.	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	1	1	1	0	2	2	0	1	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0
chr4	760582	760720	atac_L28382	prom_umms	-	TCONS_00092841	0	0	0	0	0	0	5	0	5	2	0	2	0	0	0	2	0	0	3	0	0	4	0	1	1	0	0	6	9	0	2	4	2	13	2	30	7	2	11	3	1	11	5	0	0	3	4	7	24	1	2	6	0	1	2	3	0	0	0	2	8	1	14	5	0	5	1	0	7	5	0	0	5	4	4	4	1	0	6	0	0
chr4	760901	761080	atac_L28383	prox	.	.	0	2	0	0	0	1	1	1	4	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	5	9	0	2	3	2	11	2	20	10	1	6	3	0	10	4	0	0	9	5	9	19	1	1	6	0	1	1	1	0	1	2	2	9	1	12	4	1	6	1	1	4	3	0	0	5	3	0	3	0	0	5	0	0
chr4	762164	762240	atac_L28384	prox	.	.	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	3	3	0	0	0	0	8	0	13	5	0	2	2	1	4	2	2	0	3	9	2	4	0	0	0	0	0	2	1	0	0	0	1	10	2	24	3	1	2	1	2	4	1	1	0	5	12	2	10	0	1	3	0	0
chr4	779215	779312	atac_L28385	prox	.	.	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	2	0	3	2	0	0	0	0	2	1	0	0	2	2	1	3	0	0	1	0	0	2	2	0	1	0	0	8	0	13	3	1	1	0	0	0	3	2	0	5	3	1	18	0	0	2	1	0
chr4	779763	779885	atac_L28386	prom_umms	-	TCONS_00092851	0	1	0	0	0	0	0	0	6	1	1	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	2	2	0	1	0	0	8	0	12	3	1	1	0	0	0	3	2	0	5	3	1	17	0	0	1	1	0	3	3	0	0	1	1	2	2	11	3	0	3	1	0	5	1	2	0	3	3	2	3	0	0	0	0	0
chr4	790069	790157	atac_L28387	prox	.	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	3	0	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	9	0	1	0	0	0	3	1	0	0	1	0	0	1	0	0	1	1	1
chr4	797445	797537	atac_L28388	prox	.	.	0	2	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	3	0	1	0	0	1	0	5	0	0	3	2	1	3	0	0	1	2	4	0	1	0	0	1	0	1	2	6	2	0	0	2	2	0	9	2	0	3	0	2	2	0	0	1	4	3	3	6	0	0	0	0	1
chr4	797831	797976	atac_L28389	prom_ens	-	ENSDART00000170012	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	9	2	0	0	2	3	0	9	2	0	5	2	2	2	0	0	1	6	6	3	6	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
chr4	807888	808088	atac_P05138	prox	.	.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	1	1	0
chr4	810620	810740	atac_L28390	dist	.	.	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	4	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	4	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	1
chr4	815887	815965	atac_L28391	prox	.	.	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	1	1	5	0	6	2	1	4	0	0	4	2	0	0	4	4	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	3	3	1	0	1	0	4	1	0	0	2	1	0	0	0	0	0	0	0
chr4	824229	824435	atac_L28392	dist	.	.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	3	0	0	1	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	0	1	0	0
chr4	837727	837952	atac_L28393	prom_ens	-	ENSDART00000185280	0	3	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	3	0	0	0	0	1	0	0	0	6	0	0	0	0	5	2	22	2	0	2	1	0	3	1	0	1	5	4	2	2	0	0	3	0	0	0	2	0	0	0	1	3	0	6	1	0	0	0	1	2	2	0	0	0	4	0	1	0	0	0	0	0
chr4	839483	839773	atac_P05139	prox	.	.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	9	0	0	3	0	0	3	1	0	0	2	4	0	0	0	0	0	0	0	1	1	0	0	0	1	4	0	5	0	0	1	0	0	4	1	0	0	1	1	0	1	0	0	1	0	1
chr4	841911	842114	atac_L28394	prom_cage	+	ENSDART00000067461	0	0	0	0	1	1	1	0	5	0	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	3	0	0	2	3	4	0	20	3	1	2	1	0	1	1	1	0	8	11	4	2	0	0	2	0	0	0	2	0	0	3	1	3	0	16	0	2	1	1	1	2	0	0	0	1	1	1	6	2	0	4	0	0
chr4	844059	844489	atac_L28395	dist	.	.	0	5	0	1	1	1	7	0	12	3	0	7	1	2	5	1	0	0	3	8	0	0	0	0	3	0	0	1	8	0	1	1	3	7	3	20	3	0	6	2	1	4	2	0	0	3	7	0	5	0	0	4	0	0	0	2	0	1	2	1	4	1	8	1	0	3	0	0	1	0	0	0	4	2	0	2	0	0	1	0	0
chr4	844574	844781	atac_L28396	dist	.	.	0	1	0	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	6	0	2	1	1	5	0	12	3	0	8	1	2	5	1	0	0	2	7	0	1	0	0	3	0	0	0	3	0	0	1	2	8	1	13	2	1	3	2	0	4	0	0	0	4	2	0	2	0	0	1	0	0
chr4	847256	847508	atac_L28397	dist	.	.	0	0	0	0	0	2	1	0	1	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	4	1	5	3	0	1	0	2	3	3	2	0	6	7	0	0	0	1	0	0	0	1	0	0	1	1	2	1	0	6	0	0	2	0	0	2	1	1	0	3	7	0	1	0	0	0	1	0
chr4	860285	860361	atac_L28398	prox	.	.	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	1	3	1	0	1	1	3	3	0	9	0	0	1	0	1	4	0	0	0	3	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	1	0	0	0	1	0	1
chr4	883191	883299	atac_L28399	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	0	3	0	0	0	0	1	5	0	0	0	0	1	0	0	0	0	1	0	0
chr4	887739	887863	atac_L28400	prox	.	.	1	0	0	0	0	0	2	0	10	2	0	1	0	0	5	1	1	1	9	3	0	1	0	0	0	0	0	1	1	0	0	0	1	6	1	16	3	1	1	0	0	1	2	2	1	9	10	0	0	0	0	1	1	0	1	0	0	0	0	3	1	1	11	1	0	1	0	2	6	1	1	0	9	1	1	3	0	0	1	0	0
chr4	889673	889893	atac_P05140	prom_cage	-	ENSDART00000022668	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	8	0	0	1	1	0	2	0	1	0	8	2	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	3	1	0	1	0	0	3	0	1	0	1	2	0	1	1	0	0	0	0
chr4	894961	895073	atac_L28401	prom_umms	-	TCONS_00092869	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	5	0	0	1	3	1	0	11	0	0	5	1	0	3	1	1	0	1	3	2	1	0	0	1	0	1	3	1	0	0	0	0	7	1	3	1	0	3	0	0	4	0	0	0	4	7	1	4	0	0	0	0	1
chr4	905509	905938	atac_P05141	prox	.	.	0	1	0	0	2	0	0	0	1	1	0	0	0	0	1	1	3	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	5	0	0	0	0	0	3	2	0	1	0	2	0	1	0	0	0	0	1	0	1	0	0	1	2	0	0	1	0	0	0	0	1	2	0	2	0	1	1	0	0	0	0	1	0	1
chr4	911103	911423	atac_P05142	prox	.	.	0	3	1	0	0	1	4	0	12	0	0	3	1	1	2	1	2	0	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	7	0	0	3	0	1	2	0	0	0	3	0	0	0	0	0	1	0	1	0	1	0	0	2	1	4	1	13	0	1	3	3	0	5	1	2	0	1	3	0	0	0	0	1	0	1
chr4	912423	912555	atac_L28402	prox	.	.	0	2	0	0	2	1	1	0	1	2	0	0	0	0	0	0	0	0	4	2	1	1	0	0	1	0	0	0	1	0	0	0	0	6	2	8	4	0	3	0	0	5	1	0	0	4	4	0	0	1	1	2	0	0	2	7	0	1	0	3	6	0	24	3	1	6	2	0	4	1	3	0	7	2	3	2	0	0	1	0	0
chr4	917264	917537	atac_P05143	dist	.	.	0	0	0	0	0	1	0	0	10	4	0	0	0	0	5	0	1	0	3	3	2	1	1	0	3	1	0	0	0	0	1	0	0	1	0	5	2	0	0	0	1	3	1	2	0	1	1	2	0	0	0	2	1	0	0	0	0	0	1	1	1	0	9	0	0	1	0	0	3	0	0	0	1	2	0	1	1	1	2	2	0
chr4	918439	918650	atac_P05144	dist	.	.	0	2	0	0	0	0	0	0	1	1	0	0	0	0	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	5	1	0	0	0	0	3	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	5	1	2	0	8	1	0	0	1	0	5	1	1	0	0	0	0	0	0	0	1	0	0
chr4	922312	922476	atac_L28403	dist	.	.	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	4	1	0
chr4	936744	936870	atac_L28404	dist	.	.	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	4	2	0	0	2	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1
chr4	948866	948964	atac_L28405	prox	.	.	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	4	1	0	12	0	0	7	3	0	5	1	1	0	3	1	1	0	0	0	5	1	1	2	0	0	0	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
chr4	949743	949874	atac_L28406	prox	.	.	0	1	0	0	0	0	1	0	3	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	6	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0
chr4	952385	952460	atac_L28407	dist	.	.	0	1	0	0	1	2	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	0	1	0	3	0	17	2	0	1	2	0	3	1	0	0	5	4	0	0	0	0	1	2	0	1	1	0	0	1	4	5	0	4	1	0	2	1	0	3	2	0	1	4	4	0	0	0	0	3	1	0
chr4	965144	965270	atac_L28408	prox	.	.	2	4	0	0	1	0	3	0	6	0	0	1	0	1	2	0	0	0	5	0	2	7	0	0	0	0	2	4	10	0	1	2	2	4	0	28	4	0	1	0	1	6	1	2	0	8	3	3	12	0	0	0	0	2	1	4	0	0	0	1	3	1	10	0	0	1	0	2	1	0	1	0	1	6	1	8	0	0	0	0	0
chr4	975397	975483	atac_L28409	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	4	2	2	0	2	1	0	1	0	0	1	1	0	0	2	0	0	0	1	2	1	2	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	4	0	3
chr4	992003	992162	atac_L28410	prom_cage	-	ENSDART00000183898	0	0	0	1	1	1	2	0	4	2	0	1	0	2	3	1	0	0	0	3	2	4	0	0	0	2	0	1	3	0	1	1	0	3	0	12	1	0	0	1	0	3	1	0	0	2	5	1	5	0	0	0	0	2	0	2	0	0	0	1	2	0	6	2	1	1	0	3	3	2	1	0	1	2	1	2	0	0	1	2	0
chr4	1012478	1012566	atac_L28411	prox	.	.	0	1	0	0	0	1	2	0	7	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	4	8	0	0	1	1	7	0	32	2	1	2	2	1	4	2	1	0	7	8	1	6	0	0	0	0	0	0	3	0	0	1	2	1	0	24	2	1	2	1	0	4	2	1	0	4	1	1	0	0	0	2	0	1
chr4	1026199	1026513	atac_L28412	dist	.	.	0	0	0	0	2	1	1	0	3	0	1	1	0	1	2	1	3	0	2	3	1	1	0	0	2	2	0	0	4	0	0	1	1	1	0	6	1	0	0	0	1	0	1	3	0	2	0	0	2	0	0	2	0	3	0	1	0	1	0	0	1	0	4	0	0	0	0	0	5	1	1	0	1	4	0	1	0	0	2	2	2
chr4	1067771	1067922	atac_L28413	prox	.	.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	3	0	0	2	1	3	1	24	2	0	4	1	0	2	0	0	0	4	2	0	10	0	0	1	0	0	2	3	0	0	1	1	2	0	17	1	0	3	4	1	6	1	0	0	2	5	3	10	0	0	3	0	1
chr4	1068074	1068185	atac_L28414	prom_cage	-	ENSDART00000172320	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	0	3	0	2	0	16	1	0	2	1	0	2	0	0	0	2	2	0	7	0	0	3	0	0	2	1	0	1	1	1	6	0	24	1	1	4	3	1	7	2	0	0	6	5	5	12	0	0	1	0	2
chr4	1076181	1076285	atac_L28415	prox	.	.	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	3	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	13	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	3	0
chr4	1099543	1099741	atac_L28416	dist	.	.	0	2	0	0	0	1	0	0	2	1	0	0	0	0	1	2	0	0	2	0	1	0	0	0	0	1	0	1	3	0	0	0	0	2	0	9	0	0	1	0	0	5	2	0	0	2	5	0	1	0	0	0	1	4	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0
chr4	1112773	1112858	atac_L28417	dist	.	.	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	2	2	0	0	2	1	0	0	0	0	1	1	0
chr4	1151891	1152006	atac_L28418	dist	.	.	0	0	0	0	0	1	1	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	2	1	1	0	0	2	0	3	0	4	2	0	3	0	0	5	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	1	0	1	1	0	0	0	0	1	0	1
chr4	1152350	1152443	atac_L28419	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	1	0	0	3	0	1	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0
chr4	1295396	1295521	atac_L28420	dist	.	.	0	0	0	0	0	0	1	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	8	0	0	0	0	0	5	1	1	0	0	4	0	0	0	1	1	0	0	2	2	0	1	1	1	3	0	10	1	0	6	0	0	6	1	0	0	0	0	0	1	0	0	3	0	1
chr4	1400084	1400187	atac_L28421	dist	.	.	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1	4	0	0	1	1	0	1	2	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	2	1	0	1	0	0	1	0	0	0	2	0	0	1	0	0	1	0	1
chr4	1414170	1414293	atac_L28422	prox	.	.	0	1	0	0	1	1	0	0	2	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	1	1	2	0	6	1	0	0	1	1	1	1	0	0	1	3	0	1	0	0	0	0	1	4	5	0	0	1	1	3	0	6	2	0	1	0	0	5	1	1	0	4	4	0	2	0	0	1	0	0
chr4	1487067	1487153	atac_L28423	dist	.	.	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	6	0	0	3	0	0	2	2	0	1	1	0	0	0	0	0	2	0	0	1	1	0	0	1	1	3	1	6	0	0	1	0	2	8	0	2	0	0	4	0	1	0	0	0	0	0
